event_id,user_id,event_timestamp,event_type,platform,workout_type,session_id
66906,22702,2025-12-02 20:53:33,session_start,iOS,,669060
66907,22702,2025-12-03 04:55:34,session_start,iOS,,669070
66908,22703,2025-11-16 10:38:10,session_start,Android,,669080
66909,22703,2025-11-16 10:44:10,workout_start,Android,cardio,669080
66910,22703,2025-11-17 18:12:49,session_start,Android,,669100
66911,22705,2025-12-21 08:25:39,session_start,iOS,,669110
66912,22706,2025-12-28 11:10:34,session_start,Android,,669120
66913,22706,2025-12-28 11:12:34,workout_start,Android,yoga,669120
66914,22707,2025-12-12 11:42:58,session_start,iOS,,669140
66915,22707,2025-12-14 11:07:37,session_start,iOS,,669150
66916,22709,2025-11-07 11:24:46,session_start,iOS,,669160
66917,22709,2025-11-07 11:33:46,workout_start,iOS,hiit,669160
66918,22709,2025-11-08 11:37:42,session_start,iOS,,669180
66919,22709,2025-11-08 11:40:42,workout_start,iOS,yoga,669180
66920,22709,2025-11-08 12:08:42,workout_complete,iOS,yoga,669180
66921,22710,2025-11-22 18:39:39,session_start,iOS,,669210
66922,22710,2025-11-22 18:43:39,workout_start,iOS,hiit,669210
66923,22710,2025-11-22 19:06:39,workout_complete,iOS,hiit,669210
66924,22711,2025-12-19 18:59:53,session_start,Android,,669240
66925,22713,2025-11-07 21:50:29,session_start,iOS,,669250
66926,22713,2025-11-08 07:07:37,session_start,iOS,,669260
66927,22713,2025-11-08 07:09:37,workout_start,iOS,strength,669260
66928,22713,2025-11-08 07:53:37,workout_complete,iOS,strength,669260
66929,22714,2025-12-04 08:04:37,session_start,Android,,669290
66930,22714,2025-12-04 08:14:37,workout_start,Android,strength,669290
66931,22714,2025-12-04 08:31:37,workout_complete,Android,strength,669290
66932,22714,2025-12-06 20:06:49,session_start,Android,,669320
66933,22714,2025-12-06 20:11:49,workout_start,Android,cardio,669320
66934,22714,2025-12-06 20:40:49,workout_complete,Android,cardio,669320
66935,22716,2025-12-15 17:23:48,session_start,iOS,,669350
66936,22717,2025-12-17 10:20:51,session_start,iOS,,669360
66937,22717,2025-12-18 16:23:45,session_start,iOS,,669370
66938,22718,2025-12-09 16:46:41,session_start,Android,,669380
66939,22718,2025-12-09 16:54:41,workout_start,Android,yoga,669380
66940,22718,2025-12-09 17:16:41,workout_complete,Android,yoga,669380
66941,22719,2025-11-22 22:19:36,session_start,Android,,669410
66942,22719,2025-11-22 22:25:36,workout_start,Android,yoga,669410
66943,22719,2025-11-22 22:50:36,workout_complete,Android,yoga,669410
66944,22721,2025-12-01 18:07:38,session_start,iOS,,669440
66945,22721,2025-12-01 18:12:38,workout_start,iOS,stretching,669440
66946,22721,2025-12-01 18:46:38,workout_complete,iOS,stretching,669440
66947,22723,2025-11-15 23:57:49,session_start,Android,,669470
66948,22723,2025-11-16 00:05:49,workout_start,Android,stretching,669470
66949,22723,2025-11-18 01:56:24,session_start,Android,,669490
66950,22724,2025-12-09 19:04:25,session_start,iOS,,669500
66951,22725,2025-12-30 19:14:33,session_start,Android,,669510
66952,22725,2025-12-30 19:23:33,workout_start,Android,stretching,669510
66953,22725,2025-12-30 20:25:33,workout_complete,Android,stretching,669510
66954,22725,2025-12-31 17:57:32,session_start,Android,,669540
66955,22725,2025-12-31 18:04:32,workout_start,Android,cardio,669540
66956,22726,2025-12-10 11:12:11,session_start,iOS,,669560
66957,22727,2025-11-20 08:15:39,session_start,iOS,,669570
66958,22727,2025-11-20 08:25:39,workout_start,iOS,strength,669570
66959,22727,2025-11-20 08:53:39,workout_complete,iOS,strength,669570
66960,22728,2025-12-29 21:44:50,session_start,Android,,669600
66961,22728,2025-12-29 21:55:50,workout_start,Android,cardio,669600
66962,22728,2025-12-29 22:20:50,workout_complete,Android,cardio,669600
66963,22730,2025-12-28 20:05:34,session_start,iOS,,669630
66964,22732,2025-12-26 21:13:43,session_start,Android,,669640
66965,22732,2025-12-26 21:20:43,workout_start,Android,stretching,669640
66966,22732,2025-12-26 22:01:43,workout_complete,Android,stretching,669640
66967,22733,2025-11-15 08:46:27,session_start,Android,,669670
66968,22733,2025-11-15 08:48:27,workout_start,Android,cardio,669670
66969,22734,2025-12-02 21:53:43,session_start,Android,,669690
66970,22734,2025-12-02 21:59:43,workout_start,Android,yoga,669690
66971,22735,2025-12-30 10:41:25,session_start,iOS,,669710
66972,22735,2025-12-30 10:41:31,session_init_error,iOS,,669710
66973,22737,2025-11-22 00:36:05,session_start,iOS,,669730
66974,22737,2025-11-23 00:08:15,session_start,iOS,,669740
66975,22737,2025-11-23 00:17:15,workout_start,iOS,hiit,669740
66976,22737,2025-11-23 01:02:15,workout_complete,iOS,hiit,669740
66977,22738,2025-11-01 11:25:37,session_start,iOS,,669770
66978,22738,2025-11-01 11:29:37,workout_start,iOS,yoga,669770
66979,22738,2025-11-03 06:58:45,session_start,iOS,,669790
66980,22738,2025-11-03 07:09:45,workout_start,iOS,hiit,669790
66981,22738,2025-11-03 08:06:45,workout_complete,iOS,hiit,669790
66982,22738,2025-11-28 16:40:26,session_start,iOS,,669820
66983,22738,2025-11-28 16:45:26,workout_start,iOS,strength,669820
66984,22738,2025-11-28 17:03:26,workout_complete,iOS,strength,669820
66985,22739,2025-11-01 16:22:49,session_start,Android,,669850
66986,22740,2025-11-23 14:15:26,session_start,iOS,,669860
66987,22740,2025-11-25 12:09:23,session_start,iOS,,669870
66988,22740,2025-11-26 04:00:28,session_start,iOS,,669880
66989,22740,2025-11-26 04:04:28,workout_start,iOS,strength,669880
66990,22742,2025-12-07 14:56:22,session_start,Android,,669900
66991,22742,2025-12-07 15:07:22,workout_start,Android,hiit,669900
66992,22742,2025-12-07 16:07:22,workout_complete,Android,hiit,669900
66993,22743,2025-12-30 20:08:55,session_start,Android,,669930
66994,22743,2025-12-30 20:17:55,workout_start,Android,cardio,669930
66995,22743,2025-12-30 21:14:55,workout_complete,Android,cardio,669930
66996,22744,2025-12-22 23:59:44,session_start,iOS,,669960
66997,22744,2025-12-23 00:07:44,workout_start,iOS,yoga,669960
66998,22744,2025-12-30 12:24:10,session_start,iOS,,669980
66999,22745,2025-12-28 19:32:03,session_start,iOS,,669990
67000,22745,2025-12-31 17:25:42,session_start,iOS,,670000
67001,22746,2025-12-09 18:32:44,session_start,Android,,670010
67002,22746,2025-12-12 07:49:19,session_start,Android,,670020
67003,22747,2025-12-05 08:16:46,session_start,iOS,,670030
67004,22747,2025-12-05 08:19:46,workout_start,iOS,strength,670030
67005,22747,2025-12-05 08:36:46,workout_complete,iOS,strength,670030
67006,22748,2025-12-12 14:43:33,session_start,iOS,,670060
67007,22748,2025-12-12 14:46:33,workout_start,iOS,yoga,670060
67008,22750,2025-11-17 00:07:01,session_start,Android,,670080
67009,22751,2025-12-26 16:03:34,session_start,iOS,,670090
67010,22751,2025-12-26 16:06:34,workout_start,iOS,cardio,670090
67011,22751,2025-12-26 16:23:34,workout_complete,iOS,cardio,670090
67012,22751,2025-12-28 11:37:03,session_start,iOS,,670120
67013,22751,2025-12-29 12:33:08,session_start,iOS,,670130
67014,22752,2025-12-19 18:57:57,session_start,Android,,670140
67015,22752,2025-12-19 19:01:57,workout_start,Android,yoga,670140
67016,22752,2025-12-19 19:25:57,workout_complete,Android,yoga,670140
67017,22752,2025-12-20 15:05:08,session_start,Android,,670170
67018,22752,2025-12-20 15:13:08,workout_start,Android,yoga,670170
67019,22752,2025-12-20 16:02:08,workout_complete,Android,yoga,670170
67020,22753,2025-11-27 14:20:53,session_start,Android,,670200
67021,22753,2025-11-27 14:22:53,workout_start,Android,hiit,670200
67022,22753,2025-11-28 21:26:00,session_start,Android,,670220
67023,22753,2025-11-28 21:35:00,workout_start,Android,strength,670220
67024,22753,2025-11-28 22:16:00,workout_complete,Android,strength,670220
67025,22754,2025-12-05 14:36:02,session_start,Android,,670250
67026,22754,2025-12-05 14:46:02,workout_start,Android,yoga,670250
67027,22754,2025-12-05 15:32:02,workout_complete,Android,yoga,670250
67028,22754,2025-12-08 17:20:55,session_start,Android,,670280
67029,22755,2025-11-21 09:04:46,session_start,Android,,670290
67030,22755,2025-11-21 09:13:46,workout_start,Android,cardio,670290
67031,22755,2025-11-29 08:26:28,session_start,Android,,670310
67032,22755,2025-11-29 08:34:28,workout_start,Android,hiit,670310
67033,22755,2025-11-29 08:49:28,workout_complete,Android,hiit,670310
67034,22756,2025-12-12 14:13:41,session_start,iOS,,670340
67035,22756,2025-12-12 14:24:41,workout_start,iOS,cardio,670340
67036,22756,2025-12-12 15:16:41,workout_complete,iOS,cardio,670340
67037,22756,2025-12-13 19:56:38,session_start,iOS,,670370
67038,22756,2025-12-13 19:58:38,workout_start,iOS,strength,670370
67039,22756,2025-12-18 08:26:52,session_start,iOS,,670390
67040,22756,2025-12-18 08:28:52,workout_start,iOS,strength,670390
67041,22756,2025-12-18 09:06:52,workout_complete,iOS,strength,670390
67042,22757,2025-11-30 08:25:31,session_start,Android,,670420
67043,22757,2025-11-30 08:30:31,workout_start,Android,cardio,670420
67044,22757,2025-11-30 09:00:31,workout_complete,Android,cardio,670420
67045,22758,2025-12-27 06:31:32,session_start,Android,,670450
67046,22758,2025-12-27 06:35:32,workout_start,Android,strength,670450
67047,22758,2025-12-27 07:28:32,workout_complete,Android,strength,670450
67048,22760,2025-12-03 15:01:32,session_start,Android,,670480
67049,22760,2025-12-07 18:13:10,session_start,Android,,670490
67050,22761,2025-12-22 07:16:33,session_start,iOS,,670500
67051,22761,2025-12-23 18:54:46,session_start,iOS,,670510
67052,22761,2025-12-23 19:05:46,workout_start,iOS,strength,670510
67053,22761,2025-12-23 20:04:46,workout_complete,iOS,strength,670510
67054,22762,2025-12-29 19:59:23,session_start,iOS,,670540
67055,22762,2025-12-29 20:01:23,workout_start,iOS,cardio,670540
67056,22762,2025-12-29 20:47:23,workout_complete,iOS,cardio,670540
67057,22764,2025-12-08 20:20:06,session_start,Android,,670570
67058,22764,2025-12-08 20:26:06,workout_start,Android,cardio,670570
67059,22764,2025-12-09 08:33:52,session_start,Android,,670590
67060,22764,2025-12-09 08:35:52,workout_start,Android,cardio,670590
67061,22764,2025-12-09 09:15:52,workout_complete,Android,cardio,670590
67062,22765,2025-11-30 19:12:33,session_start,Android,,670620
67063,22765,2025-11-30 19:19:33,workout_start,Android,yoga,670620
67064,22765,2025-12-03 22:56:41,session_start,Android,,670640
67065,22768,2025-12-31 16:57:07,session_start,Android,,670650
67066,22768,2025-12-31 17:01:07,workout_start,Android,stretching,670650
67067,22768,2025-12-31 17:17:07,workout_complete,Android,stretching,670650
67068,22769,2025-12-06 06:57:00,session_start,Android,,670680
67069,22770,2025-12-18 06:23:11,session_start,iOS,,670690
67070,22770,2025-12-18 06:30:11,workout_start,iOS,strength,670690
67071,22770,2025-12-19 08:17:13,session_start,iOS,,670710
67072,22770,2025-12-19 08:27:13,workout_start,iOS,yoga,670710
67073,22770,2025-12-19 09:01:13,workout_complete,iOS,yoga,670710
67074,22771,2025-11-24 21:59:51,session_start,iOS,,670740
67075,22772,2025-11-08 21:39:23,session_start,Android,,670750
67076,22772,2025-11-08 21:46:23,workout_start,Android,yoga,670750
67077,22772,2025-11-08 22:48:23,workout_complete,Android,yoga,670750
67078,22772,2025-11-13 20:44:34,session_start,Android,,670780
67079,22772,2025-11-13 20:53:34,workout_start,Android,strength,670780
67080,22772,2025-11-13 21:36:34,workout_complete,Android,strength,670780
67081,22773,2025-11-21 10:44:42,session_start,Android,,670810
67082,22773,2025-11-21 10:44:46,session_init_error,Android,,670810
67083,22774,2025-11-01 20:05:38,session_start,iOS,,670830
67084,22775,2025-12-09 20:41:34,session_start,Android,,670840
67085,22775,2025-12-09 20:46:34,workout_start,Android,cardio,670840
67086,22775,2025-12-09 21:50:34,workout_complete,Android,cardio,670840
67087,22776,2025-12-01 23:08:01,session_start,iOS,,670870
67088,22777,2025-12-22 09:20:47,session_start,iOS,,670880
67089,22777,2025-12-22 09:29:47,workout_start,iOS,yoga,670880
67090,22778,2025-12-16 08:50:44,session_start,Android,,670900
67091,22778,2025-12-16 08:58:44,workout_start,Android,stretching,670900
67092,22778,2025-12-16 09:40:44,workout_complete,Android,stretching,670900
67093,22779,2025-11-14 16:18:35,session_start,Android,,670930
67094,22780,2025-12-19 08:27:23,session_start,iOS,,670940
67095,22781,2025-11-16 08:26:17,session_start,Android,,670950
67096,22781,2025-11-16 08:26:18,session_init_error,Android,,670950
67097,22781,2025-11-17 22:30:25,session_start,Android,,670970
67098,22781,2025-11-17 22:39:25,workout_start,Android,hiit,670970
67099,22781,2025-11-17 23:32:25,workout_complete,Android,hiit,670970
67100,22782,2025-11-02 21:38:23,session_start,Android,,671000
67101,22782,2025-11-02 21:42:23,workout_start,Android,strength,671000
67102,22782,2025-11-02 22:12:23,workout_complete,Android,strength,671000
67103,22784,2025-11-02 13:08:15,session_start,Android,,671030
67104,22784,2025-11-05 08:23:38,session_start,Android,,671040
67105,22784,2025-11-05 08:27:38,workout_start,Android,cardio,671040
67106,22785,2025-11-29 06:11:49,session_start,iOS,,671060
67107,22785,2025-11-30 19:45:03,session_start,iOS,,671070
67108,22785,2025-11-30 19:53:03,workout_start,iOS,hiit,671070
67109,22785,2025-11-30 20:43:03,workout_complete,iOS,hiit,671070
67110,22785,2025-12-01 22:40:20,session_start,iOS,,671100
67111,22785,2025-12-01 22:50:20,workout_start,iOS,cardio,671100
67112,22785,2025-12-01 23:13:20,workout_complete,iOS,cardio,671100
67113,22785,2025-12-03 09:11:54,session_start,iOS,,671130
67114,22785,2025-12-03 09:14:54,workout_start,iOS,yoga,671130
67115,22785,2025-12-03 10:15:54,workout_complete,iOS,yoga,671130
67116,22786,2025-12-17 17:36:48,session_start,Android,,671160
67117,22786,2025-12-17 17:44:48,workout_start,Android,cardio,671160
67118,22786,2025-12-17 18:08:48,workout_complete,Android,cardio,671160
67119,22787,2025-11-30 19:15:49,session_start,iOS,,671190
67120,22787,2025-11-30 19:22:49,workout_start,iOS,strength,671190
67121,22787,2025-12-02 06:13:44,session_start,iOS,,671210
67122,22787,2025-12-02 06:21:44,workout_start,iOS,strength,671210
67123,22787,2025-12-02 06:41:44,workout_complete,iOS,strength,671210
67124,22788,2025-12-01 08:28:45,session_start,Android,,671240
67125,22788,2025-12-02 11:02:22,session_start,Android,,671250
67126,22788,2025-12-02 11:06:22,workout_start,Android,strength,671250
67127,22788,2025-12-02 12:08:22,workout_complete,Android,strength,671250
67128,22788,2025-12-03 17:41:14,session_start,Android,,671280
67129,22788,2025-12-03 17:47:14,workout_start,Android,cardio,671280
67130,22788,2025-12-03 18:46:14,workout_complete,Android,cardio,671280
67131,22788,2025-12-06 17:59:22,session_start,Android,,671310
67132,22788,2025-12-06 18:07:22,workout_start,Android,stretching,671310
67133,22788,2025-12-06 19:09:22,workout_complete,Android,stretching,671310
67134,22789,2025-12-21 16:16:39,session_start,Android,,671340
67135,22789,2025-12-21 16:26:39,workout_start,Android,strength,671340
67136,22789,2025-12-25 06:26:40,session_start,Android,,671360
67137,22789,2025-12-25 06:33:40,workout_start,Android,cardio,671360
67138,22790,2025-12-14 08:28:44,session_start,Android,,671380
67139,22790,2025-12-17 23:38:31,session_start,Android,,671390
67140,22791,2025-12-12 07:22:15,session_start,iOS,,671400
67141,22791,2025-12-12 07:33:15,workout_start,iOS,strength,671400
67142,22791,2025-12-12 08:31:15,workout_complete,iOS,strength,671400
67143,22792,2025-12-27 08:13:10,session_start,Android,,671430
67144,22792,2025-12-27 08:23:10,workout_start,Android,strength,671430
67145,22792,2025-12-29 17:32:21,session_start,Android,,671450
67146,22792,2025-12-29 17:43:21,workout_start,Android,strength,671450
67147,22792,2025-12-29 18:39:21,workout_complete,Android,strength,671450
67148,22792,2025-12-30 19:48:05,session_start,Android,,671480
67149,22792,2025-12-30 19:52:05,workout_start,Android,cardio,671480
67150,22792,2025-12-30 20:20:05,workout_complete,Android,cardio,671480
67151,22793,2025-11-09 16:57:22,session_start,Android,,671510
67152,22793,2025-11-09 17:05:22,workout_start,Android,cardio,671510
67153,22793,2025-11-09 17:56:22,workout_complete,Android,cardio,671510
67154,22793,2025-11-10 21:05:29,session_start,Android,,671540
67155,22793,2025-11-10 21:10:29,workout_start,Android,strength,671540
67156,22793,2025-11-10 21:40:29,workout_complete,Android,strength,671540
67157,22793,2025-11-14 22:39:52,session_start,Android,,671570
67158,22793,2025-11-14 22:42:52,workout_start,Android,cardio,671570
67159,22793,2025-11-14 23:25:52,workout_complete,Android,cardio,671570
67160,22794,2025-12-06 19:47:23,session_start,iOS,,671600
67161,22794,2025-12-06 19:50:23,workout_start,iOS,yoga,671600
67162,22794,2025-12-07 23:35:32,session_start,iOS,,671620
67163,22794,2025-12-08 10:39:42,session_start,iOS,,671630
67164,22795,2025-11-20 23:34:03,session_start,iOS,,671640
67165,22795,2025-11-22 11:24:29,session_start,iOS,,671650
67166,22795,2025-11-22 11:26:29,workout_start,iOS,cardio,671650
67167,22795,2025-11-22 12:24:29,workout_complete,iOS,cardio,671650
67168,22796,2025-11-03 10:54:19,session_start,iOS,,671680
67169,22796,2025-11-04 13:15:25,session_start,iOS,,671690
67170,22797,2025-12-31 07:42:59,session_start,iOS,,671700
67171,22799,2025-11-18 09:14:47,session_start,iOS,,671710
67172,22799,2025-11-18 09:18:47,workout_start,iOS,hiit,671710
67173,22799,2025-11-21 10:43:34,session_start,iOS,,671730
67174,22799,2025-11-21 10:47:34,workout_start,iOS,hiit,671730
67175,22799,2025-11-21 11:02:34,workout_complete,iOS,hiit,671730
67176,22801,2025-11-20 19:52:44,session_start,Android,,671760
67177,22801,2025-12-05 18:41:20,session_start,Android,,671770
67178,22801,2025-12-05 18:46:20,workout_start,Android,yoga,671770
67179,22802,2025-12-19 17:23:19,session_start,iOS,,671790
67180,22803,2025-11-29 23:21:35,session_start,Android,,671800
67181,22803,2025-11-29 23:25:35,workout_start,Android,strength,671800
67182,22803,2025-11-30 00:14:35,workout_complete,Android,strength,671800
67183,22804,2025-12-28 21:46:55,session_start,Android,,671830
67184,22804,2025-12-30 04:48:17,session_start,Android,,671840
67185,22805,2025-11-17 19:19:04,session_start,Android,,671850
67186,22807,2025-12-29 23:54:58,session_start,Android,,671860
67187,22808,2025-12-27 17:22:51,session_start,iOS,,671870
67188,22808,2025-12-27 17:32:51,workout_start,iOS,strength,671870
67189,22809,2025-11-26 13:28:09,session_start,Android,,671890
67190,22809,2025-11-26 13:38:09,workout_start,Android,cardio,671890
67191,22810,2025-12-07 02:41:26,session_start,Android,,671910
67192,22810,2025-12-07 02:49:26,workout_start,Android,strength,671910
67193,22810,2025-12-07 03:48:26,workout_complete,Android,strength,671910
67194,22811,2025-12-27 08:26:59,session_start,Android,,671940
67195,22812,2025-12-18 17:50:36,session_start,iOS,,671950
67196,22812,2025-12-18 17:53:36,workout_start,iOS,strength,671950
67197,22812,2025-12-18 18:16:36,workout_complete,iOS,strength,671950
67198,22813,2025-12-16 21:04:04,session_start,Android,,671980
67199,22813,2025-12-17 10:57:28,session_start,Android,,671990
67200,22813,2025-12-19 19:28:37,session_start,Android,,672000
67201,22813,2025-12-19 19:31:37,workout_start,Android,strength,672000
67202,22813,2025-12-19 20:06:37,workout_complete,Android,strength,672000
67203,22814,2025-12-18 19:37:02,session_start,iOS,,672030
67204,22814,2025-12-20 06:07:53,session_start,iOS,,672040
67205,22814,2025-12-20 06:07:58,session_init_error,iOS,,672040
67206,22814,2025-12-21 13:28:55,session_start,iOS,,672060
67207,22815,2025-12-28 17:15:40,session_start,Android,,672070
67208,22815,2025-12-28 17:18:40,workout_start,Android,strength,672070
67209,22815,2025-12-28 18:10:40,workout_complete,Android,strength,672070
67210,22815,2025-12-30 09:08:10,session_start,Android,,672100
67211,22816,2025-12-09 13:09:49,session_start,iOS,,672110
67212,22816,2025-12-12 12:40:48,session_start,iOS,,672120
67213,22817,2025-11-16 17:24:49,session_start,iOS,,672130
67214,22817,2025-11-16 17:33:49,workout_start,iOS,cardio,672130
67215,22817,2025-11-16 17:55:49,workout_complete,iOS,cardio,672130
67216,22817,2025-11-17 06:19:33,session_start,iOS,,672160
67217,22817,2025-11-17 06:23:33,workout_start,iOS,strength,672160
67218,22817,2025-11-17 06:39:33,workout_complete,iOS,strength,672160
67219,22818,2025-12-07 07:12:29,session_start,iOS,,672190
67220,22818,2025-12-07 07:16:29,workout_start,iOS,strength,672190
67221,22818,2025-12-07 08:03:29,workout_complete,iOS,strength,672190
67222,22818,2025-12-09 08:57:56,session_start,iOS,,672220
67223,22819,2025-12-21 16:00:38,session_start,Android,,672230
67224,22819,2025-12-21 16:03:38,workout_start,Android,strength,672230
67225,22820,2025-12-08 18:20:46,session_start,iOS,,672250
67226,22820,2025-12-08 18:20:50,session_init_error,iOS,,672250
67227,22821,2025-11-26 21:31:39,session_start,iOS,,672270
67228,22821,2025-11-26 21:38:39,workout_start,iOS,yoga,672270
67229,22821,2025-11-26 22:31:39,workout_complete,iOS,yoga,672270
67230,22822,2025-12-18 20:48:11,session_start,Android,,672300
67231,22822,2025-12-18 20:55:11,workout_start,Android,strength,672300
67232,22823,2025-12-06 19:22:31,session_start,Android,,672320
67233,22823,2025-12-06 19:29:31,workout_start,Android,cardio,672320
67234,22823,2025-12-06 19:48:31,workout_complete,Android,cardio,672320
67235,22823,2025-12-11 06:58:07,session_start,Android,,672350
67236,22824,2025-12-30 21:54:10,session_start,iOS,,672360
67237,22824,2025-12-30 22:00:10,workout_start,iOS,yoga,672360
67238,22824,2025-12-30 22:54:10,workout_complete,iOS,yoga,672360
67239,22825,2025-11-29 18:00:16,session_start,Android,,672390
67240,22826,2025-12-20 16:39:09,session_start,iOS,,672400
67241,22826,2025-12-20 16:48:09,workout_start,iOS,yoga,672400
67242,22826,2025-12-20 17:26:09,workout_complete,iOS,yoga,672400
67243,22828,2025-11-07 14:38:05,session_start,iOS,,672430
67244,22828,2025-11-07 14:41:05,workout_start,iOS,stretching,672430
67245,22828,2025-11-12 09:19:59,session_start,iOS,,672450
67246,22828,2025-11-12 09:25:59,workout_start,iOS,cardio,672450
67247,22828,2025-11-12 10:10:59,workout_complete,iOS,cardio,672450
67248,22829,2025-12-06 12:06:12,session_start,iOS,,672480
67249,22829,2025-12-10 20:29:40,session_start,iOS,,672490
67250,22829,2025-12-10 20:38:40,workout_start,iOS,stretching,672490
67251,22829,2025-12-10 21:18:40,workout_complete,iOS,stretching,672490
67252,22829,2025-12-24 20:48:54,session_start,iOS,,672520
67253,22829,2025-12-24 20:59:54,workout_start,iOS,hiit,672520
67254,22829,2025-12-24 21:28:54,workout_complete,iOS,hiit,672520
67255,22830,2025-11-05 14:21:21,session_start,iOS,,672550
67256,22831,2025-12-25 06:22:26,session_start,iOS,,672560
67257,22831,2025-12-25 06:28:26,workout_start,iOS,stretching,672560
67258,22831,2025-12-25 07:08:26,workout_complete,iOS,stretching,672560
67259,22832,2025-12-21 03:58:28,session_start,iOS,,672590
67260,22832,2025-12-21 04:08:28,workout_start,iOS,cardio,672590
67261,22832,2025-12-22 07:26:11,session_start,iOS,,672610
67262,22832,2025-12-22 07:35:11,workout_start,iOS,hiit,672610
67263,22832,2025-12-22 08:37:11,workout_complete,iOS,hiit,672610
67264,22832,2025-12-24 08:10:29,session_start,iOS,,672640
67265,22832,2025-12-24 08:19:29,workout_start,iOS,cardio,672640
67266,22832,2025-12-24 08:36:29,workout_complete,iOS,cardio,672640
67267,22832,2025-12-25 21:43:50,session_start,iOS,,672670
67268,22834,2025-12-08 17:47:45,session_start,Android,,672680
67269,22834,2025-12-08 17:57:45,workout_start,Android,strength,672680
67270,22834,2025-12-08 18:33:45,workout_complete,Android,strength,672680
67271,22835,2025-12-30 19:54:18,session_start,iOS,,672710
67272,22836,2025-11-23 22:17:52,session_start,Android,,672720
67273,22836,2025-11-27 23:56:33,session_start,Android,,672730
67274,22836,2025-11-28 00:03:33,workout_start,Android,stretching,672730
67275,22836,2025-11-28 00:54:33,workout_complete,Android,stretching,672730
67276,22837,2025-12-28 12:14:52,session_start,Android,,672760
67277,22837,2025-12-28 12:16:52,workout_start,Android,strength,672760
67278,22837,2025-12-28 13:20:52,workout_complete,Android,strength,672760
67279,22837,2025-12-29 14:07:12,session_start,Android,,672790
67280,22838,2025-11-21 20:00:07,session_start,Android,,672800
67281,22839,2025-11-01 07:10:11,session_start,Android,,672810
67282,22839,2025-11-01 07:14:11,workout_start,Android,cardio,672810
67283,22839,2025-11-01 07:31:11,workout_complete,Android,cardio,672810
67284,22840,2025-12-10 15:05:22,session_start,iOS,,672840
67285,22840,2025-12-10 15:14:22,workout_start,iOS,strength,672840
67286,22840,2025-12-10 15:58:22,workout_complete,iOS,strength,672840
67287,22840,2025-12-13 11:56:59,session_start,iOS,,672870
67288,22840,2025-12-13 12:04:59,workout_start,iOS,hiit,672870
67289,22840,2025-12-13 12:19:59,workout_complete,iOS,hiit,672870
67290,22841,2025-11-20 19:31:01,session_start,Android,,672900
67291,22842,2025-12-27 16:51:06,session_start,iOS,,672910
67292,22842,2025-12-30 16:13:26,session_start,iOS,,672920
67293,22842,2025-12-30 16:18:26,workout_start,iOS,stretching,672920
67294,22842,2025-12-30 16:46:26,workout_complete,iOS,stretching,672920
67295,22843,2025-12-19 18:44:20,session_start,iOS,,672950
67296,22843,2025-12-19 18:55:20,workout_start,iOS,hiit,672950
67297,22843,2025-12-20 17:06:53,session_start,iOS,,672970
67298,22843,2025-12-20 17:12:53,workout_start,iOS,stretching,672970
67299,22843,2025-12-20 18:12:53,workout_complete,iOS,stretching,672970
67300,22844,2025-12-19 08:52:55,session_start,iOS,,673000
67301,22844,2025-12-20 21:20:00,session_start,iOS,,673010
67302,22844,2025-12-20 21:22:00,workout_start,iOS,hiit,673010
67303,22844,2025-12-20 21:45:00,workout_complete,iOS,hiit,673010
67304,22844,2025-12-22 11:08:04,session_start,iOS,,673040
67305,22844,2025-12-22 11:10:04,workout_start,iOS,hiit,673040
67306,22844,2025-12-22 11:49:04,workout_complete,iOS,hiit,673040
67307,22845,2025-12-19 07:10:51,session_start,Android,,673070
67308,22845,2025-12-19 07:18:51,workout_start,Android,hiit,673070
67309,22845,2025-12-19 08:16:51,workout_complete,Android,hiit,673070
67310,22845,2025-12-22 22:35:20,session_start,Android,,673100
67311,22845,2025-12-24 17:02:02,session_start,Android,,673110
67312,22845,2025-12-24 17:09:02,workout_start,Android,hiit,673110
67313,22845,2025-12-30 21:23:00,session_start,Android,,673130
67314,22846,2025-12-19 19:41:53,session_start,Android,,673140
67315,22846,2025-12-19 19:52:53,workout_start,Android,cardio,673140
67316,22846,2025-12-23 13:06:46,session_start,Android,,673160
67317,22847,2025-12-21 22:24:27,session_start,Android,,673170
67318,22847,2025-12-21 22:26:27,workout_start,Android,stretching,673170
67319,22847,2025-12-21 22:41:27,workout_complete,Android,stretching,673170
67320,22847,2025-12-23 08:21:17,session_start,Android,,673200
67321,22848,2025-12-18 20:31:39,session_start,Android,,673210
67322,22848,2025-12-18 20:33:39,workout_start,Android,hiit,673210
67323,22848,2025-12-18 21:31:39,workout_complete,Android,hiit,673210
67324,22850,2025-12-12 15:50:57,session_start,iOS,,673240
67325,22850,2025-12-12 15:56:57,workout_start,iOS,cardio,673240
67326,22850,2025-12-12 16:54:57,workout_complete,iOS,cardio,673240
67327,22850,2025-12-13 21:41:59,session_start,iOS,,673270
67328,22850,2025-12-13 21:43:59,workout_start,iOS,hiit,673270
67329,22850,2025-12-13 22:17:59,workout_complete,iOS,hiit,673270
67330,22851,2025-11-30 20:49:49,session_start,Android,,673300
67331,22851,2025-11-30 20:56:49,workout_start,Android,yoga,673300
67332,22851,2025-11-30 21:49:49,workout_complete,Android,yoga,673300
67333,22852,2025-12-06 20:08:43,session_start,iOS,,673330
